price,repair,year_built_empty,house_age,closest_subway,dist_to_subway,sg,lat,lon,subway_dist_to_center,h3,agent_offers,subway_offers,address_offers,rooms,footage,floor,max_floor,first_floor,last_floor,AO,hm
7250000,2,0,25,9,2313,0.0,55.87830699999999,37.698807,13519,8611aa627ffffff,1,18,1.0,1,41.0,2,14,0,0,SVAO,panel
10300000,2,0,33,9,2126,0.0,55.877076,37.696435,13519,8611aa627ffffff,1,20,1.0,2,52.3,11,14,0,0,SVAO,panel
19500000,4,0,6,9,1100,0.0,55.861546,37.671272,13519,8611aa627ffffff,1,27,2.0,2,72.5,8,18,0,0,SVAO,monolith
10500000,2,0,38,9,1802,0.0,55.86859000000001,37.635693,13519,8611aa627ffffff,1,37,1.0,2,52.0,6,12,0,0,SVAO,panel
7700000,2,0,44,9,2823,0.0,55.87491,37.70894000000001,13519,8611aa62fffffff,1,20,1.0,2,44.4,3,9,0,0,SVAO,panel
14500000,3,0,3,9,896,0.0,55.875152,37.67625,13519,8611aa627ffffff,1,37,1.0,2,60.3,2,17,0,0,SVAO,panel
9800000,2,0,46,9,843,0.0,55.873035,37.67716,13519,8611aa627ffffff,1,15,1.0,2,41.0,8,16,0,0,SVAO,panel
6300000,2,0,48,9,1892,0.0,55.86435,37.69251,13519,8611aa627ffffff,1,25,2.0,1,33.0,9,9,0,1,SVAO,panel
8200000,2,0,33,9,2058,0.0,55.866627,37.696545,13519,8611aa627ffffff,1,25,1.0,1,42.0,11,16,0,0,SVAO,panel
15200000,2,0,19,9,2654,0.0,55.86890500000001,37.706766,13519,8611aa627ffffff,1,20,1.0,2,72.3,8,17,0,0,SVAO,panel
9500000,3,0,51,9,443,0.0,55.869476,37.67113,13519,8611aa627ffffff,1,37,1.0,2,44.0,3,5,0,0,SVAO,brick
8500000,3,0,43,9,940,0.0,55.862278,37.666557,13519,8611aa627ffffff,1,17,1.0,1,33.0,3,9,0,0,SVAO,panel
8700000,4,0,48,9,2213,0.0,55.8695839,37.6997631,13519,8611aa627ffffff,1,20,1.0,2,41.0,12,17,0,0,SVAO,panel
12900000,2,0,39,9,157,0.0,55.87139000000001,37.666486,13519,8611aa627ffffff,1,17,1.0,2,52.0,11,12,0,0,SVAO,panel
7400000,2,0,40,9,2576,0.0,55.858978,37.700011,13519,8611aa627ffffff,1,17,1.0,1,39.0,2,14,0,0,SVAO,brick
8000000,1,0,56,9,1005,0.0,55.863873,37.67501,13519,8611aa627ffffff,1,20,1.0,2,37.0,9,9,0,1,SVAO,block
9250000,2,0,46,9,1704,0.0,55.877576,37.688701,13519,8611aa627ffffff,1,16,2.0,2,47.3,7,12,0,0,SVAO,panel
8200000,2,0,51,9,435,0.0,55.86713760000001,37.667461,13519,8611aa627ffffff,1,17,1.0,1,35.7,12,12,0,1,SVAO,block
8000000,2,0,48,9,2064,0.0,55.867268,37.696867,13519,8611aa627ffffff,1,27,1.0,2,44.0,8,9,0,0,SVAO,panel
9100000,2,0,49,9,1366,0.0,55.866599,37.6850147,13519,8611aa627ffffff,1,27,1.0,2,49.0,9,14,0,0,SVAO,block
10049000,4,0,48,9,1692,0.0,55.871635,37.63727,13519,8611aa627ffffff,1,15,1.0,2,46.0,11,14,0,0,SVAO,brick
9200000,3,0,5,9,967,0.0,55.877071,37.674777,13519,8611aa627ffffff,1,16,1.0,1,42.0,19,21,0,0,SVAO,panel
8200000,2,0,32,9,2255,0.0,55.861576,37.69666,13519,8611aa627ffffff,1,15,1.0,1,38.0,11,16,0,0,SVAO,panel
7500000,2,0,19,9,2654,0.0,55.86890500000001,37.706766,13519,8611aa627ffffff,1,27,1.0,1,44.5,11,17,0,0,SVAO,panel
9200000,2,0,18,9,1765,0.0,55.877642,37.638952,13519,8611aa627ffffff,1,16,1.0,1,39.0,10,17,0,0,SVAO,panel
7800000,2,0,50,9,2817,0.0,55.881462600000006,37.705172,13519,8611aa62fffffff,1,16,1.0,2,37.0,1,14,1,0,SVAO,block
10700000,2,0,80,9,700,0.0,55.8644147,37.6627013,13519,8611aa627ffffff,1,17,1.0,2,56.0,4,4,0,1,SVAO,brick
18800000,4,0,6,9,1100,0.0,55.861546,37.671272,13519,8611aa627ffffff,1,20,1.0,2,69.9,3,18,0,0,SVAO,monolith
6780000,2,0,40,9,2880,0.0,55.867763,37.710216,13519,8611aa627ffffff,1,20,1.0,1,39.8,1,16,1,0,SVAO,panel
8700000,2,0,38,9,758,0.0,55.864313,37.659811,13519,8611aa627ffffff,1,27,1.0,1,39.0,3,16,0,0,SVAO,panel
8000000,1,0,54,9,1686,0.0,55.87157,37.691322,13519,8611aa627ffffff,1,27,1.0,2,40.0,2,5,0,0,SVAO,brick
9100000,2,0,54,9,519,0.0,55.86695,37.659245,13519,8611aa627ffffff,1,17,1.0,2,42.0,3,5,0,0,SVAO,block
9000000,2,0,50,9,650,0.0,55.865632,37.6589526,13519,8611aa627ffffff,1,16,1.0,2,43.6,6,9,0,0,SVAO,brick
12000000,2,0,14,9,1509,0.0,55.872173,37.6403,13519,8611aa627ffffff,1,15,1.0,2,54.0,9,14,0,0,SVAO,panel
8500000,2,0,46,9,1704,0.0,55.877576,37.688701,13519,8611aa627ffffff,1,27,1.0,2,46.0,2,12,0,0,SVAO,panel
9350000,1,0,48,9,757,0.0,55.8734,37.675434,13519,8611aa627ffffff,1,16,1.0,2,47.0,9,9,0,1,SVAO,brick
10200000,2,0,42,9,1532,0.0,55.868862,37.63998400000001,13519,8611aa627ffffff,1,37,1.0,2,54.1,3,12,0,0,SVAO,panel
9800000,3,0,46,9,1629,0.0,55.876915,37.68794000000001,13519,8611aa627ffffff,1,25,1.0,2,46.0,7,12,0,0,SVAO,panel
9150000,2,0,46,9,1704,0.0,55.877576,37.688701,13519,8611aa627ffffff,1,16,2.0,2,47.3,7,12,0,0,SVAO,panel
9200000,2,0,58,9,1535,0.0,55.8725068,37.68872800000001,13519,8611aa627ffffff,1,18,1.0,2,44.3,4,5,0,0,SVAO,brick
9700000,2,0,51,9,443,0.0,55.869476,37.67113,13519,8611aa627ffffff,1,20,1.0,2,43.5,2,5,0,0,SVAO,brick
8450000,2,0,35,9,2489,0.0,55.85804399999999,37.697315,13519,8611aa627ffffff,12,37,1.0,1,34.0,11,16,0,0,SVAO,block
11115500,1,0,3,9,1295,0.0,55.872238,37.68491,13519,8611aa627ffffff,2,25,1.0,1,47.3,3,12,0,0,SVAO,monolith
10500000,2,0,42,9,1176,0.0,55.8758932,37.6479738,13519,8611aa627ffffff,1,15,1.0,2,46.0,10,12,0,0,SVAO,panel
8500000,2,0,32,9,2255,0.0,55.861576,37.69666,13519,8611aa627ffffff,11,20,1.0,1,47.0,3,16,0,0,SVAO,panel
6900000,2,0,40,9,2880,0.0,55.867763,37.710216,13519,8611aa627ffffff,11,20,1.0,1,39.8,1,16,1,0,SVAO,panel
13200000,2,0,12,9,1563,0.0,55.872818,37.63959000000001,13519,8611aa627ffffff,38,27,3.0,2,56.1,22,24,0,0,SVAO,monolith
17000000,3,0,2,9,1282,0.0,55.8619826,37.677916,13519,8611aa627ffffff,37,25,1.0,2,61.5,1,19,1,0,SVAO,monolith
9700000,3,0,51,9,443,0.0,55.869476,37.67113,13519,8611aa627ffffff,11,20,1.0,2,44.0,3,5,0,0,SVAO,brick
7600000,3,0,46,9,1977,0.0,55.87586999999999,37.69463,13519,8611aa627ffffff,1,20,1.0,1,39.0,9,9,0,1,SVAO,panel
7700000,2,0,36,9,2610,0.0,55.858204,37.69980200000001,13519,8611aa627ffffff,1,18,1.0,1,36.9,14,16,0,0,SVAO,panel
10000000,3,0,62,9,1081,0.0,55.8645314,37.6778281,13519,8611aa627ffffff,69,37,1.0,2,54.5,1,5,1,0,SVAO,brick
9400000,2,0,43,22,299,0.0,55.60294200000001,37.551232,17249,8611aa4cfffffff,1,2,1.0,2,46.4,1,9,1,0,UZAO,panel
7700000,3,0,42,22,989,0.0,55.60948199999999,37.549768,17249,8611aa4cfffffff,292,3,2.0,1,32.6,8,9,0,0,UZAO,monolith
8400000,2,0,42,22,1116,0.0,55.611027,37.555573,17249,8611aa4cfffffff,205,3,1.0,1,35.9,1,16,1,0,UZAO,panel
7500000,2,0,42,22,533,0.0,55.60374100000001,37.547567,17249,8611aa4cfffffff,92,3,1.0,1,33.0,5,9,0,0,UZAO,monolith
7500000,2,0,42,22,989,0.0,55.60948199999999,37.549768,17249,8611aa4cfffffff,21,2,1.0,1,32.6,8,9,0,0,UZAO,monolith
7700000,2,0,42,22,989,0.0,55.60948199999999,37.549768,17249,8611aa4cfffffff,6,3,1.0,1,32.6,8,9,0,0,UZAO,panel
8800000,2,0,42,22,989,0.0,55.60948199999999,37.549768,17249,8611aa4cfffffff,2,3,2.0,2,44.0,7,9,0,0,UZAO,monolith
7900000,2,0,43,22,1304,0.0,55.593726,37.53826,17249,8611aa4cfffffff,1,2,1.0,2,48.1,1,9,1,0,UZAO,panel
11600000,2,0,42,22,163,0.0,55.602413,37.55532,17249,8611aa4cfffffff,1,3,1.0,2,54.0,6,16,0,0,UZAO,monolith
9700000,2,0,41,22,438,0.0,55.604866,37.55593,17249,8611aa4cfffffff,2,4,1.0,2,54.0,1,16,1,0,UZAO,panel
9800000,2,0,42,22,989,0.0,55.60948199999999,37.549768,17249,8611aa4cfffffff,1,4,1.0,2,45.0,7,9,0,0,UZAO,monolith
8700000,4,0,42,22,1287,0.0,55.590134,37.547486,17249,8611aa4cfffffff,1,2,1.0,1,38.0,12,16,0,0,UZAO,monolith
12500000,4,0,40,22,823,0.0,55.597678,37.542833,17249,8611aa4cfffffff,1,3,1.0,2,54.0,6,16,0,0,UZAO,panel
9700000,4,0,42,22,459,0.0,55.605034,37.552895,17249,8611aa4cfffffff,1,3,1.0,2,41.0,7,9,0,0,UZAO,monolith
9900000,3,0,43,22,546,0.0,55.600435,37.545905,17249,8611aa4cfffffff,1,3,1.0,2,44.8,8,9,0,0,UZAO,panel
8250000,3,0,43,22,299,0.0,55.60294200000001,37.551232,17249,8611aa4cfffffff,1,1,1.0,2,45.0,1,9,1,0,UZAO,panel
10200000,2,0,42,22,1014,0.0,55.610112,37.553603,17249,8611aa4cfffffff,1,4,1.0,2,44.0,1,9,1,0,UZAO,monolith
10300000,1,0,42,22,989,0.0,55.60948199999999,37.549768,17249,8611aa4cfffffff,1,3,2.0,2,44.3,2,9,0,0,UZAO,monolith
9200000,2,0,42,22,989,0.0,55.60948199999999,37.549768,17249,8611aa4cfffffff,1,4,1.0,2,44.0,3,9,0,0,UZAO,monolith
8550000,3,0,41,22,1138,0.0,55.59149300000001,37.547872,17249,8611aa4cfffffff,1,2,1.0,1,35.0,7,16,0,0,UZAO,monolith
7650000,2,0,42,22,533,0.0,55.60374100000001,37.547567,17249,8611aa4cfffffff,1,4,1.0,1,33.0,5,9,0,0,UZAO,panel
7900000,2,0,43,22,299,0.0,55.60294200000001,37.551232,17249,8611aa4cfffffff,1,4,1.0,1,32.6,8,9,0,0,UZAO,panel
9600000,3,0,42,22,1239,0.0,55.612085,37.552462,17249,8611aa4cfffffff,1,2,1.0,1,33.0,4,9,0,0,UZAO,panel
7600000,2,0,42,22,989,0.0,55.60948199999999,37.549768,17249,8611aa4cfffffff,1,3,2.0,1,33.0,1,9,1,0,UZAO,monolith
10150000,3,0,42,22,1239,0.0,55.612085,37.552462,17249,8611aa4cfffffff,1,3,1.0,2,44.5,3,9,0,0,UZAO,panel
10600000,2,0,40,22,978,0.0,55.592953,37.548276,17249,8611aa4cfffffff,5,4,2.0,2,59.1,6,16,0,0,UZAO,panel
11500000,3,0,40,22,978,0.0,55.592953,37.548276,17249,8611aa4cfffffff,5,4,2.0,2,55.6,6,16,0,0,UZAO,panel
8150000,1,0,50,107,797,0.0,55.68011800000001,37.609649,8821,8611aa787ffffff,1,4,1.0,2,36.0,1,9,1,0,UZAO,brick
14300000,3,0,61,107,1188,0.0,55.67116800000001,37.629071,8821,8611aa797ffffff,292,3,1.0,2,65.5,6,8,0,0,UAO,brick
8050000,2,0,39,107,910,0.0,55.679768,37.602337,8821,8611aa787ffffff,57,5,1.0,1,39.0,2,12,0,0,UZAO,panel
8000000,1,0,55,107,931,0.0,55.6807998,37.6051796,8821,8611aa787ffffff,1,3,1.0,2,40.0,1,5,1,0,UZAO,brick
10000000,2,0,58,107,1162,0.0,55.67146700000001,37.59206,8821,8611aa797ffffff,99,5,2.0,2,44.0,2,5,0,0,UZAO,brick
10200000,2,0,53,107,679,0.0,55.67484,37.60009,8821,8611aa797ffffff,205,5,1.0,2,47.0,10,12,0,0,UZAO,block
7600000,3,0,56,107,788,0.0,55.6797091,37.6065157,8821,8611aa787ffffff,205,5,1.0,1,30.1,5,5,0,1,UZAO,brick
8599000,1,0,60,107,1009,0.0,55.677544,37.596498,8821,8611aa787ffffff,12,4,1.0,2,44.5,4,5,0,0,UZAO,brick
12400000,2,0,21,107,761,0.0,55.66671,37.615345,8821,8611aa797ffffff,5,4,1.0,2,50.2,9,17,0,0,UAO,panel
16700000,2,0,5,107,194,0.0,55.67124499999999,37.611015,8821,8611aa797ffffff,1,2,1.0,2,59.6,12,25,0,0,UAO,panel
8000000,3,0,39,107,910,0.0,55.679768,37.602337,8821,8611aa787ffffff,4,3,1.0,1,39.0,2,12,0,0,UZAO,panel
7500000,2,0,53,107,978,0.0,55.6809629,37.6039156,8821,8611aa787ffffff,19,3,1.0,1,30.6,3,5,0,0,UZAO,brick
8300000,2,0,52,107,765,0.0,55.66719490000001,37.61705960000001,8821,8611aa797ffffff,1,4,1.0,2,37.9,3,12,0,0,UAO,block
9000000,2,0,47,107,298,0.0,55.670498,37.608517,8821,8611aa797ffffff,1,4,1.0,1,39.4,3,14,0,0,UAO,brick
8990000,2,0,59,107,828,0.0,55.6713201,37.5975092,8821,8611aa797ffffff,1,3,1.0,2,45.0,1,5,1,0,UZAO,block
8300000,2,0,13,107,691,0.0,55.67898,37.60762,8821,8611aa787ffffff,1,5,1.0,1,38.5,2,14,0,0,UZAO,monolith
11000000,3,0,61,107,1325,0.0,55.666899,37.628586,8821,8611aa797ffffff,13,5,1.0,2,56.5,1,8,1,0,UAO,brick
10000000,4,0,58,107,1162,0.0,55.67146700000001,37.59206,8821,8611aa797ffffff,1,5,2.0,2,45.0,2,5,0,0,UZAO,brick
7350000,2,0,52,107,721,0.0,55.679424,37.609337,8821,8611aa787ffffff,1,4,1.0,1,32.0,5,5,0,1,UZAO,block
9000000,1,0,59,107,968,0.0,55.672174,37.595016,8821,8611aa797ffffff,1,5,1.0,2,44.0,2,5,0,0,UZAO,block
17950000,3,0,6,107,108,0.0,55.67221899999999,37.611518,8821,8611aa797ffffff,1,4,1.0,2,76.3,4,25,0,0,UAO,panel
12500000,2,0,6,107,108,0.0,55.67221899999999,37.611518,8821,8611aa797ffffff,1,5,1.0,1,38.4,16,25,0,0,UAO,panel
8700000,2,0,55,107,1201,0.0,55.67354520000001,37.5912663,8821,8611aa797ffffff,1,4,1.0,2,40.0,4,5,0,0,UZAO,brick
8450000,1,0,59,107,1130,0.0,55.676080000000006,37.59324,8821,8611aa787ffffff,1,4,1.0,2,43.0,2,5,0,0,UZAO,brick
7850000,2,0,39,107,910,0.0,55.679768,37.602337,8821,8611aa787ffffff,1,4,1.0,1,39.0,2,12,0,0,UZAO,panel
8500000,1,0,60,107,676,0.0,55.67240200000001,37.59966,8821,8611aa797ffffff,1,5,1.0,2,45.0,2,5,0,0,UZAO,block
11500000,2,0,61,107,1236,0.0,55.66676700000001,37.626762,8821,8611aa797ffffff,1,3,1.0,2,60.0,7,8,0,0,UAO,brick
11000000,3,0,61,107,1325,0.0,55.666899,37.628586,8821,8611aa797ffffff,1,3,1.0,2,56.5,1,8,1,0,UAO,brick
10200000,2,0,56,107,1371,0.0,55.6710636,37.5887905,8821,8611aa797ffffff,1,4,1.0,2,42.1,5,5,0,1,UZAO,panel
9800000,2,0,52,107,765,0.0,55.66719490000001,37.61705960000001,8821,8611aa797ffffff,1,3,1.0,2,45.0,8,12,0,0,UAO,block
8550000,2,0,47,107,298,0.0,55.670498,37.608517,8821,8611aa797ffffff,1,2,1.0,1,36.0,2,14,0,0,UAO,brick
10000000,1,0,60,107,787,0.0,55.67544760000001,37.59863729999999,8821,8611aa797ffffff,1,2,1.0,2,54.4,5,5,0,1,UZAO,brick
8700000,3,0,56,107,1044,0.0,55.673777,37.5938094,8821,8611aa797ffffff,1,4,1.0,1,31.5,2,9,0,0,UZAO,block
8900000,2,0,60,107,854,0.0,55.666284,37.617132,8821,8611aa797ffffff,1,4,1.0,2,43.6,3,5,0,0,UAO,brick
12800000,1,0,38,107,478,0.0,55.677155000000006,37.608707,8821,8611aa787ffffff,1,5,1.0,2,51.0,8,16,0,0,UZAO,panel
7500000,2,0,59,107,1270,0.0,55.66751800000001,37.628199,8821,8611aa797ffffff,1,5,1.0,1,32.0,6,8,0,0,UAO,block
9500000,3,0,55,107,1201,0.0,55.67354520000001,37.5912663,8821,8611aa797ffffff,1,4,1.0,2,40.1,2,5,0,0,UZAO,brick
9000000,2,0,47,107,298,0.0,55.670498,37.608517,8821,8611aa797ffffff,1,5,1.0,1,39.4,3,14,0,0,UAO,brick
13250000,2,0,62,107,995,0.0,55.672672,37.594532,8821,8611aa797ffffff,12,4,1.0,2,62.0,1,5,1,0,UZAO,brick
10700000,2,0,58,107,600,0.0,55.67302,37.6008239,8821,8611aa797ffffff,13,5,1.0,2,42.0,2,5,0,0,UZAO,block
16900000,4,0,7,100,1486,0.0,55.71151700000001,37.48916,8012,8611aa7a7ffffff,1,4,1.0,2,54.0,3,23,0,0,ZAO,monolith
9900000,2,0,55,100,1648,0.0,55.724612,37.5241568,8012,8611aa7a7ffffff,292,5,2.0,1,35.0,5,12,0,0,ZAO,panel
8590000,2,0,55,100,1950,0.0,55.7249131,37.5289674,8012,8611aa7a7ffffff,1,6,1.0,1,32.0,2,9,0,0,ZAO,brick
12500000,3,0,26,100,1822,0.0,55.71153,37.4788855,8012,8611aa7a7ffffff,146,6,1.0,2,52.4,6,14,0,0,ZAO,panel
12500000,2,0,62,100,1626,0.0,55.721326,37.52342,8012,8611aa7a7ffffff,1,6,1.0,2,53.2,1,5,1,0,ZAO,brick
9900000,2,0,56,100,1651,0.0,55.7242446,37.5242356,8012,8611aa7a7ffffff,14,5,1.0,1,35.0,5,12,0,0,ZAO,panel
8000000,2,0,61,100,1687,0.0,55.725361,37.524696,8012,8611aa7a7ffffff,1,2,1.0,1,31.0,1,5,1,0,ZAO,brick
9999999,1,0,44,100,1014,0.0,55.721807,37.51361,8012,8611aa7a7ffffff,30,6,1.0,1,38.4,5,9,0,0,ZAO,panel
12000000,4,0,55,100,1950,0.0,55.7249131,37.5289674,8012,8611aa7a7ffffff,22,4,1.0,1,33.0,3,9,0,0,ZAO,brick
11200000,3,0,47,100,1485,0.0,55.7121235,37.4868353,8012,8611aa7a7ffffff,25,2,1.0,2,41.3,12,12,0,1,ZAO,panel
12000000,4,0,55,100,1950,0.0,55.7249131,37.5289674,8012,8611aa7a7ffffff,36,5,2.0,1,33.0,3,9,0,0,ZAO,brick
9900000,1,0,55,100,1648,0.0,55.724612,37.5241568,8012,8611aa7a7ffffff,7,8,3.0,1,36.0,5,12,0,0,ZAO,panel
8800000,2,0,44,100,1014,0.0,55.721807,37.51361,8012,8611aa7a7ffffff,1,2,1.0,1,33.4,3,9,0,0,ZAO,panel
8000000,2,0,46,100,1330,0.0,55.7141583,37.4856613,8012,8611aa7a7ffffff,1,5,1.0,2,38.5,1,14,1,0,ZAO,panel
9700000,3,0,55,100,1648,0.0,55.724612,37.5241568,8012,8611aa7a7ffffff,4,1,1.0,1,36.1,1,12,1,0,ZAO,panel
14200000,3,0,55,100,1950,0.0,55.7249131,37.5289674,8012,8611aa7a7ffffff,2,5,2.0,2,43.2,6,9,0,0,ZAO,brick
10500000,3,0,44,100,1014,0.0,55.721807,37.51361,8012,8611aa7a7ffffff,1,2,1.0,1,39.0,2,9,0,0,ZAO,panel
13900000,4,0,26,100,1822,0.0,55.71153,37.4788855,8012,8611aa7a7ffffff,1,4,1.0,2,52.0,3,14,0,0,ZAO,panel
9100000,1,0,47,100,1485,0.0,55.7121235,37.4868353,8012,8611aa7a7ffffff,1,8,2.0,2,41.5,9,12,0,0,ZAO,panel
10000000,3,0,47,100,1699,0.0,55.725894,37.524776,8012,8611aa7a7ffffff,4,2,1.0,1,36.0,2,14,0,0,ZAO,panel
9900000,2,0,55,100,1648,0.0,55.724612,37.5241568,8012,8611aa7a7ffffff,1,8,3.0,1,35.0,5,12,0,0,ZAO,panel
9900000,2,0,55,100,1648,0.0,55.724612,37.5241568,8012,8611aa7a7ffffff,8,5,2.0,1,35.0,5,12,0,0,ZAO,panel
12500000,4,0,16,100,1338,0.0,55.712888,37.489446,8012,8611aa7a7ffffff,1,5,1.0,1,47.8,17,23,0,0,ZAO,monolith
16900000,4,0,44,100,1014,0.0,55.721807,37.51361,8012,8611aa7a7ffffff,1,2,1.0,2,51.2,5,9,0,0,ZAO,panel
12950000,3,0,7,100,1486,0.0,55.71151700000001,37.48916,8012,8611aa7a7ffffff,1,8,1.0,1,50.1,5,23,0,0,ZAO,monolith
8200000,2,0,50,100,1549,0.0,55.712498,37.483776,8012,8611aa7a7ffffff,1,4,1.0,1,40.0,4,12,0,0,ZAO,panel
14850000,3,0,44,100,1014,0.0,55.721807,37.51361,8012,8611aa7a7ffffff,2,4,2.0,2,57.0,4,12,0,0,ZAO,panel
13900000,3,0,17,100,1404,0.0,55.712234,37.48950900000001,8012,8611aa7a7ffffff,1,5,1.0,1,53.5,7,25,0,0,ZAO,monolith
17000000,3,0,13,100,1432,0.0,55.71224399999999,37.488341,8012,8611aa7a7ffffff,1,4,1.0,1,53.5,13,23,0,0,ZAO,monolith
11750000,4,0,49,100,1628,0.0,55.7258679,37.523648,8012,8611aa7a7ffffff,1,2,1.0,1,39.0,10,14,0,0,ZAO,panel
12500000,3,0,13,100,1432,0.0,55.71224399999999,37.488341,8012,8611aa7a7ffffff,1,5,2.0,1,48.1,20,23,0,0,ZAO,monolith
19500000,4,0,13,100,1432,0.0,55.71224399999999,37.488341,8012,8611aa7a7ffffff,1,5,2.0,1,54.0,16,23,0,0,ZAO,monolith
19500000,4,0,13,100,1432,0.0,55.71224399999999,37.488341,8012,8611aa7a7ffffff,1,8,1.0,2,54.0,16,23,0,0,ZAO,monolith
9990000,2,0,44,100,1014,0.0,55.721807,37.51361,8012,8611aa7a7ffffff,1,4,2.0,1,38.0,5,9,0,0,ZAO,panel
11800000,3,0,54,100,1613,0.0,55.722713,37.523537,8012,8611aa7a7ffffff,1,4,1.0,2,38.0,6,12,0,0,ZAO,panel
9900000,2,0,55,100,1648,0.0,55.724612,37.5241568,8012,8611aa7a7ffffff,28,6,1.0,1,35.0,5,12,0,0,ZAO,panel
11200000,2,0,47,100,1485,0.0,55.7121235,37.4868353,8012,8611aa7a7ffffff,37,8,2.0,2,41.3,12,12,0,1,ZAO,panel
9900000,2,0,55,100,1648,0.0,55.724612,37.5241568,8012,8611aa7a7ffffff,37,8,3.0,1,37.0,5,12,0,0,ZAO,panel
17900000,3,0,16,100,1338,0.0,55.712888,37.489446,8012,8611aa7a7ffffff,37,8,1.0,2,62.5,7,23,0,0,ZAO,monolith
11400000,4,0,56,100,1651,0.0,55.7242446,37.5242356,8012,8611aa7a7ffffff,69,2,1.0,1,35.0,12,12,0,1,ZAO,panel
9000000,3,0,47,43,1964,0.0,55.6933399,37.8234954,13469,8611aa687ffffff,1,19,1.0,2,45.5,7,14,0,0,UVAO,monolith
8500000,2,0,49,43,1263,0.0,55.7219241,37.8147018,13469,8611aa6a7ffffff,65,16,1.0,2,47.0,7,9,0,0,VAO,block
6400000,2,0,54,43,1848,0.0,55.694972,37.80771,13469,8611aa687ffffff,292,19,1.0,1,31.9,3,9,0,0,UVAO,panel
7100000,2,0,54,43,2000,0.0,55.694966,37.8018254,13469,8611aa6a7ffffff,62,17,1.0,2,42.9,1,5,1,0,UVAO,brick
6290000,2,0,51,43,512,0.0,55.70656999999999,37.821148,13469,8611aa687ffffff,65,16,1.0,1,33.0,1,9,1,0,UVAO,monolith
6700000,2,0,49,43,1227,0.0,55.71986999999999,37.82821,13469,8611aa6afffffff,57,12,1.0,1,33.0,4,9,0,0,VAO,panel
8000000,2,0,55,43,2077,0.0,55.6934758,37.8044154,13469,8611aa687ffffff,36,10,2.0,2,42.4,3,9,0,0,UVAO,monolith
11990000,1,0,1,43,1585,0.0,55.72421329999999,37.8252517,13469,8611aa6afffffff,15,19,5.0,2,67.1,3,13,0,0,VAO,monolith
12300000,1,0,1,43,1585,0.0,55.72421329999999,37.8252517,13469,8611aa6afffffff,5,10,2.0,2,67.1,7,13,0,0,VAO,monolith
11450000,1,0,1,43,1585,0.0,55.72421329999999,37.8252517,13469,8611aa6afffffff,15,19,5.0,2,62.0,9,13,0,0,VAO,monolith
11536000,2,0,1,43,1585,0.0,55.72421329999999,37.8252517,13469,8611aa6afffffff,2,11,2.0,2,62.4,4,13,0,0,VAO,monolith
7300000,3,0,50,43,1571,0.0,55.72271,37.830518,13469,8611aa6afffffff,2,12,1.0,1,32.6,6,9,0,0,VAO,panel
7800000,2,0,39,43,295,0.0,55.708225,37.819244,13469,8611aa687ffffff,2,18,1.0,1,33.5,6,12,0,0,UVAO,block
8600000,3,0,52,43,1629,0.0,55.69694989999999,37.8082471,13469,8611aa687ffffff,1,18,1.0,2,45.7,3,9,0,0,UVAO,panel
8700000,2,0,53,43,395,0.0,55.70762,37.820644,13469,8611aa687ffffff,1,12,1.0,2,44.1,2,9,0,0,UVAO,monolith
8600000,2,0,52,43,975,0.0,55.702064,37.814339,13469,8611aa687ffffff,205,11,1.0,2,44.3,5,10,0,0,UVAO,block
8000000,2,0,47,43,1600,0.0,55.721326,37.83456,13469,8611aa6afffffff,205,11,1.0,2,38.8,13,14,0,0,VAO,block
6600000,2,0,49,43,1227,0.0,55.71986999999999,37.82821,13469,8611aa6afffffff,205,11,1.0,1,33.0,4,9,0,0,VAO,panel
7000000,2,0,54,43,1848,0.0,55.694972,37.80771,13469,8611aa687ffffff,205,11,1.0,1,32.0,3,9,0,0,UVAO,panel
10000000,3,0,47,43,704,0.0,55.71481,37.808896,13469,8611aa6a7ffffff,196,10,1.0,2,47.2,9,12,0,0,UVAO,block
8450000,2,0,53,43,1061,0.0,55.701126,37.81699,13469,8611aa687ffffff,218,19,1.0,2,48.0,4,5,0,0,UVAO,monolith
8350000,3,0,42,43,2012,0.0,55.692663,37.820574,13469,8611aa687ffffff,99,16,1.0,1,35.0,6,16,0,0,UVAO,monolith
7800000,1,0,46,43,1964,0.0,55.696217,37.799374,13469,8611aa6a7ffffff,35,18,1.0,2,48.5,2,9,0,0,UVAO,monolith
10500000,3,0,24,43,1581,0.0,55.69665229999999,37.8131461,13469,8611aa687ffffff,7,19,1.0,2,54.0,8,14,0,0,UVAO,monolith
7800000,2,0,53,43,395,0.0,55.70762,37.820644,13469,8611aa687ffffff,1,19,1.0,2,49.9,8,9,0,0,UVAO,monolith
9990000,2,0,19,43,1680,0.0,55.695925,37.811519,13469,8611aa687ffffff,15,18,1.0,2,59.0,3,24,0,0,UVAO,monolith
10000000,3,0,46,43,368,0.0,55.712528000000006,37.812525,13469,8611aa6a7ffffff,17,16,1.0,2,52.0,2,12,0,0,UVAO,block
9600000,2,0,24,43,1581,0.0,55.69665229999999,37.8131461,13469,8611aa687ffffff,7,12,1.0,2,54.5,5,14,0,0,UVAO,panel
8500000,2,0,52,43,1629,0.0,55.69694989999999,37.8082471,13469,8611aa687ffffff,4,19,1.0,2,45.0,4,9,0,0,UVAO,panel
